STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,TERRITORIAL_TYPE,Territorial typology,REF_AREA,Reference area,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT112,Nordburgenland,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,97.24,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT112,Nordburgenland,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,97.9,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT112,Nordburgenland,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,98.76,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT112,Nordburgenland,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,99.62,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT12,Lower Austria,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,88.36,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT12,Lower Austria,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,88.73,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT127,Wiener Umland/Südteil,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,237.08,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT127,Wiener Umland/Südteil,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,238.79,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT127,Wiener Umland/Südteil,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,240.39,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT127,Wiener Umland/Südteil,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,241.97,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT34,Vorarlberg,POP,Population,_T,Total,_T,Total,PS,Persons,2022,,401674,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT34,Vorarlberg,POP,Population,_T,Total,_T,Total,PS,Persons,2018,,391741,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT34,Vorarlberg,POP,Population,_T,Total,_T,Total,PS,Persons,2019,,394297,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT34,Vorarlberg,POP,Population,_T,Total,_T,Total,PS,Persons,2020,,397139,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT34,Vorarlberg,POP,Population,_T,Total,_T,Total,PS,Persons,2021,,399237,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT21,Carinthia,POP,Population,_T,Total,_T,Total,PS,Persons,2018,,560898,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT21,Carinthia,POP,Population,_T,Total,_T,Total,PS,Persons,2019,,560939,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT21,Carinthia,POP,Population,_T,Total,_T,Total,PS,Persons,2020,,561293,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT21,Carinthia,POP,Population,_T,Total,_T,Total,PS,Persons,2021,,562089,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT21,Carinthia,POP,Population,_T,Total,_T,Total,PS,Persons,2022,,564513,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT113,Südburgenland,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,66.97,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT113,Südburgenland,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,66.81,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT113,Südburgenland,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,66.84,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT113,Südburgenland,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,66.91,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT113,Südburgenland,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,66.97,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU4,South Australia,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,1.77,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU4,South Australia,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,1.8,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU4,South Australia,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,1.82,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU4,South Australia,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,1.83,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU4,South Australia,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,1.85,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT22,Styria,POP,Population,_T,Total,_T,Total,PS,Persons,2018,,1240214,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT22,Styria,POP,Population,_T,Total,_T,Total,PS,Persons,2019,,1243052,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT22,Styria,POP,Population,_T,Total,_T,Total,PS,Persons,2020,,1246395,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT22,Styria,POP,Population,_T,Total,_T,Total,PS,Persons,2021,,1247077,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AT22,Styria,POP,Population,_T,Total,_T,Total,PS,Persons,2022,,1252922,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU1,New South Wales,POP,Population,_T,Total,_T,Total,PS,Persons,2019,,8034305,,AUS,Australia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU1,New South Wales,POP,Population,_T,Total,_T,Total,PS,Persons,2020,,8094317,,AUS,Australia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU1,New South Wales,POP,Population,_T,Total,_T,Total,PS,Persons,2021,,8093815,,AUS,Australia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU1,New South Wales,POP,Population,_T,Total,_T,Total,PS,Persons,2022,,8153584,,AUS,Australia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU1,New South Wales,POP,Population,_T,Total,_T,Total,PS,Persons,2018,,7945580,,AUS,Australia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT342,Rheintal-Bodenseegebiet,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,442.98,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT342,Rheintal-Bodenseegebiet,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,446.03,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT342,Rheintal-Bodenseegebiet,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,449.52,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT342,Rheintal-Bodenseegebiet,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,452.18,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT342,Rheintal-Bodenseegebiet,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,454.84,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT322,Pinzgau-Pongau,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,38.43,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT322,Pinzgau-Pongau,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,38.57,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT322,Pinzgau-Pongau,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,38.75,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT322,Pinzgau-Pongau,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,38.92,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT322,Pinzgau-Pongau,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,39.1,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU2,Victoria,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,28.2,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU2,Victoria,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,28.7,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU2,Victoria,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,29.03,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU2,Victoria,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,28.77,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL2,TL2,_Z,Not applicable,AU2,Victoria,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,29.06,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT333,Osttirol,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,24.33,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT333,Osttirol,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,24.29,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT333,Osttirol,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,24.28,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT333,Osttirol,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,24.32,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT333,Osttirol,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,24.32,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT323,Salzburg und Umgebung,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,216.24,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT323,Salzburg und Umgebung,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,217.47,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT323,Salzburg und Umgebung,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,218.93,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT323,Salzburg und Umgebung,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,219.94,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT323,Salzburg und Umgebung,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,220.57,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT122,Niederösterreich-Süd,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,77.55,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT122,Niederösterreich-Süd,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,77.8,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT122,Niederösterreich-Süd,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,78,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT122,Niederösterreich-Süd,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,78.33,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT122,Niederösterreich-Süd,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,78.7,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT213,Unterkärnten,POP,Population,_T,Total,_T,Total,PS,Persons,2018,,149930,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT213,Unterkärnten,POP,Population,_T,Total,_T,Total,PS,Persons,2019,,149159,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT213,Unterkärnten,POP,Population,_T,Total,_T,Total,PS,Persons,2020,,148655,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT213,Unterkärnten,POP,Population,_T,Total,_T,Total,PS,Persons,2021,,148202,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT213,Unterkärnten,POP,Population,_T,Total,_T,Total,PS,Persons,2022,,148099,,AUT,Austria,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT121,Mostviertel-Eisenwurzen,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,74.54,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT121,Mostviertel-Eisenwurzen,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,74.75,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT121,Mostviertel-Eisenwurzen,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,74.93,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT121,Mostviertel-Eisenwurzen,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,75,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT121,Mostviertel-Eisenwurzen,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,75.18,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT315,Traunviertel,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,98.98,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT315,Traunviertel,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,99.53,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_5Y(1.0),Population by 5-year age groups - Regions,I,A,Annual,TL3,TL3,_Z,Not applicable,AT315,Traunviertel,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,100.07,,AUT,Austria,A,Normal value,0,Units,2,Two
